text,label,persona,source_type,scenario,source_file
"PayNow also good lah. Don’t need to drag everyone go MRT then shout who owe what. But still, better if you write on note handwrite. Scan also better than blurry PayNow.",not_scam,ah_beng,synthetic,Money and Finance (Normal),ah_beng_non_scam_dataset.csv
"Wah bro, same sia. PayNow leh, no cash left. Eat McD also feel like funeral.",not_scam,ah_beng,synthetic,Money and Finance (Normal),ah_beng_non_scam_dataset.csv
"Split the bill lah, how else? You don’t want to stay with your friend and look like some kind uncle ah?",not_scam,ah_beng,synthetic,Money and Finance (Normal),ah_beng_non_scam_dataset.csv
"CB maybe. Got many insurance agents come in like mosquito. Don’t play play, just answer and hang up lor. Got time later I shoot back.",not_scam,ah_beng,synthetic,Money and Finance (Normal),ah_beng_non_scam_dataset.csv
"I use Budgetly app lah. Every month I see my expenses explode like my ex’s sex life. Then I whack the non-essentials. Eat less spam, buy more durian.",not_scam,ah_beng,synthetic,Money and Finance (Normal),ah_beng_non_scam_dataset.csv
"Steady lah. What’s on your mind? Got time, I talk cock and save money at the same time.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Eh bro, what else? Not sleeping, not working. Probably scrolling while pretending to vape. You want to kena health warning?",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Sian sia. You talk like you understand me lah, but you don’t even know my pattern. I need pattern, not 'sian ah' nonsense.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Oei ex, what’s the guess? Something hot or you jialat again leh?",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Sian jialat. Every time I go Tesco, always got these weird people stand there staring like they got camera in their head.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Steady lah, what’s on your mind? You press my backside, I shoot you one return story.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Resting lah. After workout, need break. You know how, legs sore like motherf**ing pork chop.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Sian sia, every girl in SG act blur like that. Make me want to whack them in the face then cuddle until they cry.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Wah ex, what’s the scoop? Got drama or got free food?",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Siao liao. You press 10 keys, computer come out Chinese essay. What you want, the whole CPF manual also cannot type.",not_scam,ah_beng,synthetic,Mixed Everyday Topics,ah_beng_non_scam_dataset.csv
"Bro, got work lah. You just like our TikTok and YouTube pages lor. We give you money. You just sit there and scroll, don’t need brain.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work lah. You just scroll, like, subscribe. I give you pay. No scam, I promise.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Wah hi hi, got time? I doing side hustle also lah. You want side income or what?",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
Eh what? Got time? Want side income or what?,job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work ah. Tired of scrolling scroll nothing. I got real income now. You just like and subscribe, I pay you.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work lah. You just scroll, like, subscribe. I give you pay per action. Not like those fake gigs where they cheat you until your soul dry.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Wah hi hi, got time liao eh. I doing side income also. You want earn cash without effort? I got solution lor.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Wah suddenly got reply, nice. I doing steady work now, but pay better than washing car.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work ah? I doing side hustle now, free time cannot free lah. You want earn cash without effort? I got your back.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Wah hi bro, how you doing? Need help or what? I got work for you liao.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Eh what? Looking for work or got time kill ah? I got guaranteed income, no stress, just scroll and earn.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Sibei busy sia, what’s up? Got work only, you want?",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work ah. Like and subscribe only. Easy, one hour earn $10. I need people like you to confirm.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work ah. You like video, we pay you. Don’t come play play like CB those scams.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work leh. You just need to like and subscribe to some TikTok and YouTube pages. Easy, $5-$10 per like. I give you the link, you just click and earn.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Wah hey, how’s your day lah? Busy or free already? I got work for free lah, you just like my shiok content.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Sibei busy ah? I working like shit now, no time chat nonsense. Got payshit job waiting.",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"Bro, got work ah? I got jobs only, you just want free money right?",job_scam,ah_beng,synthetic,Social Media Boosting - Initial Pitch,ah_beng_scam_dataset.csv
"You just scroll and act like you love everything lah. Like, follow, like, subscribe. We make money while you sit there chill.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"You want money right? Then you do nonsense stuff lah. I give you Shopee product link, you like until like 100. Next task is follow some Instagram page until your scroll feed full of nonsense.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Good lah, you just do what I say. I give you task, you do, then you earn. Later we scale up.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
Still same pattern lah. You just scroll and fake like. We need more people like you to make money.,job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"You just type the product link or page name, I give you the instruction. You do, I pay.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"You just act blur like you real influencer lah. Like those Shopee products, just fake like until your profile look like toxic ex-girlfriend.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Now the task is easy lah. Go like some Shopee pages, follow some fake Instagram pages, or just subscribe to those boring YouTube channels. One hour, earn $5 or $10.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Wah finally got someone genuine. I need you do like lor, don’t be that fake bot. You like Shopee product, I pay commission.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
Still same pattern lah. You just scroll and do their work. They pay you for your screen time.,job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"You just type the product link or page name, I give you the task. You do, I pay. Simple sia.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Simple lah. Go like Shopee products, follow Insta pages, or pay to watch YouTube. You earn every like or subscribe.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
Wah finally got real person. I need you like Shopee pages and follow some random Insta girls. You want money or not?,job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Still same shit lah, you just scroll and like. We got people paying big money for fake engagement. You just stand there earn money while they flex their product.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Just follow my pattern lah. I give you the pattern, you just copy and earn. Don’t act smart, act dumb sia.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"You just act like normal person lor. Like their Shopee post, follow their Insta, pay for their channel views. We make money while you sit there chill.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Easy lah. Go like some Shopee products or follow random Insta pages. We pay you every week, no stress. You just sit there and earn.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Good lah. You just do the boring task, then later come claim your commission. I guarantee you later flex your Carousell buy high sell high story.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
Now you scroll lor. I pay you for every like or subscribe. Don’t act smart—this job for amateurs like you.,job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"First you just do what I say lah. I give you tasks every few hours. You just follow, like, subscribe. Later when you steady, I boost your page or find you buyers.",job_scam,ah_beng,synthetic,Social Media Boosting - Task Instructions,ah_beng_scam_dataset.csv
"Bro, you come right? Got opportunity lah. Just buy product, give us review, we pay you plus give commission. Easy mode one.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Good lah. I see people like you every day but only a few can play until the end. First step is you buy the product first, I cover the shipping. Later I reimburse plus commission.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Wah finally got person interested lah. I got product you just review, I handle the rest. You just sit there earn money while other people doing kena scam shit.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Job? What kind of job ah? If not fake review then what? I do everything, just don’t expect real salary lah.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"First few days maybe $100 lah, later steady at $300-$500 if you work hard. But later also get tahan la, some people come cheat one.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Bro, what's up? Need help or what? I got work for you, guaranteed pay.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Good lah. First you buy the product, any brand, as long as got shipping cost. Then I reimburse you plus give you commission. I got many sellers waiting to give me product to review lor.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Bro, now got so many people want quick money lah. I got opportunity, guaranteed not scam this time. You just act like real customer, then later I pay you plus give commission.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Job? Got lah. I just waiting for people like you come play. Give you money, give you commission, you just fake review only.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"First month confirm at least $1k lah. But later no pay, all bluff until they come cry.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Bro, how you? Looking for something to earn bucks right? I got opportunity, but need you use your own cash first.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Good lah, interested already? Stahp sia, first step is you buy first. I give you product, you use, then you sell back. I come take the profit.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Eh bro, now got so many people selling shit on Shopee. I got solution lah. You buy their product, give me code, I make you look like real customer. Later you return, I reimburse plus extra cash. Easy money one.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Job? Got lah. But you need to use your own money first. Buy the product, we later reimburse plus commission.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"First few days maybe $100 lah, later steady. But you need to buy first, use your own cash lor.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Bro, need help or what? Got opportunity for you lah, don’t play play.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Wah finally got person lah. I wait a while no one reply. You just buy any product, I give you script and pay you after.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
"Eh bro, now trending sia. You write review, we give you commission plus back the money. Easy money one.",job_scam,ah_beng,synthetic,Shopee/Lazada Product Review Scam,ah_beng_scam_dataset.csv
